,TrueEnergy,DNNEnergy
5673,1452.920,406.597
5674,720.276,1219.731
5675,463.822,363.751
5676,374.996,476.373
5677,4975.210,721.345
5678,537.479,352.616
5679,1614.610,327.895
5680,286.364,106.790
5681,196.494,295.105
5682,510.070,281.886
5683,809.364,734.347
5684,328.870,262.889
5685,604.973,981.832
5686,1874.910,697.625
5687,691.592,1068.059
5688,394.482,150.195
5689,539.310,426.363
5690,818.135,487.605
5691,636.682,504.074
5692,644.621,387.420
5693,452.649,184.571
5694,436.556,607.871
5695,367.766,336.182
5696,407.342,475.053
5697,308.150,133.903
5698,349.159,304.538
5699,180.790,363.418
5700,333.948,181.211
5701,2521.460,428.696
5702,389.476,346.584
5703,3299.320,381.080
5704,356.449,362.814
5705,277.774,298.517
5706,577.403,480.484
5707,1554.710,192.725
5708,748.777,1262.070
5709,1580.230,152.618
5710,190.993,283.590
5711,483.784,7.467
5712,269.041,199.370
5713,273.824,93.121
5714,666.869,570.656
5715,503.625,606.057
5716,804.313,589.251
5717,656.229,950.471
5718,372.374,134.250
5719,482.352,411.430
5720,379.777,335.970
5721,213.914,267.007
5722,456.933,357.473
5723,401.828,440.109
5724,267.222,104.603
5725,269.468,308.449
5726,703.305,1412.340
5727,1167.050,1222.435
5728,407.058,365.747
5729,192.927,243.038
5730,3114.310,192.464
5731,561.135,425.650
5732,981.692,786.083
5733,668.349,1012.906
5734,115.238,250.529
5735,771.654,374.423
5736,386.315,341.656
5737,3979.400,1268.573
5738,375.628,217.209
5739,874.559,428.836
5740,646.749,474.956
5741,210.624,64.527
5742,1390.250,1333.711
5743,313.178,237.348
5744,547.286,352.694
5745,762.001,603.846
5746,1181.440,339.657
5747,352.964,476.489
5748,2329.180,1332.104
5749,678.387,616.641
5750,605.753,600.744
5751,393.596,376.112
5752,416.839,1165.770
5753,849.943,614.968
5754,3563.890,1349.197
5755,1569.240,648.142
5756,424.194,108.789
5757,794.433,938.412
5758,883.750,383.786
5759,1075.830,1013.142
5760,514.209,1294.585
5761,470.287,368.682
5762,630.895,480.963
5763,693.845,1291.428
5764,372.963,317.795
5765,1280.600,1067.906
5766,510.940,474.817
5767,1307.210,413.585
5768,1162.290,305.509
5769,605.729,565.654
5770,652.635,282.156
5771,590.582,1271.591
5772,319.664,170.666
5773,210.754,373.316
5774,1713.630,419.012
5775,619.476,503.415
5776,323.619,154.468
5777,545.852,567.633
5778,527.914,355.296
5779,1252.580,477.022
5780,334.767,288.451
5781,550.546,661.013
5782,443.899,691.735
5783,484.235,675.832
5784,451.168,91.111
5785,1276.340,1217.114
5786,260.604,143.322
5787,360.694,443.627
5788,338.887,417.330
5789,691.205,1196.431
5790,370.912,205.562
5791,1387.640,575.967
5792,588.063,996.506
5793,610.246,679.753
5794,272.852,210.455
5795,815.792,508.360
5796,1075.450,561.663
5797,595.954,536.174
5798,510.610,652.168
5799,545.745,381.790
5800,734.394,396.406
5801,255.140,279.568
5802,441.320,369.702
5803,756.031,669.000
5804,458.475,128.165
5805,384.024,438.714
5806,261.802,297.538
5807,387.879,283.819
5808,418.520,87.193
5809,329.058,63.841
5810,369.576,685.233
5811,1813.810,1414.878
5812,195.650,351.068
5813,794.781,580.664
5814,545.244,1229.285
5815,236.779,322.660
5816,268.201,325.344
5817,433.622,1092.637
5818,302.369,222.809
5819,815.997,441.163
5820,692.163,726.539
5821,358.494,260.932
5822,394.976,477.287
5823,368.952,215.589
5824,425.733,406.120
5825,472.565,424.848
5826,944.498,1110.538
5827,358.452,146.642
5828,959.401,343.705
5829,297.498,242.209
5830,303.886,90.538
5831,567.926,469.934
5832,630.740,630.609
5833,353.331,93.323
5834,457.125,853.929
5835,749.944,317.171
5836,645.384,799.629
5837,2034.160,571.112
5838,1275.560,504.502
5839,519.764,969.178
5840,237.250,195.064
5841,532.118,256.786
5842,422.070,967.888
5843,2473.520,694.945
5844,182.089,258.177
5845,542.065,547.561
5846,722.408,1244.312
5847,704.034,413.637
5848,3244.490,1271.574
5849,324.984,175.845
5850,1291.030,271.350
5851,836.384,570.852
5852,1718.450,317.702
5853,325.766,182.410
5854,916.115,497.421
5855,521.936,1097.609
5856,329.678,519.165
5857,540.985,512.507
5858,1276.990,729.226
5859,356.665,413.581
5860,3244.760,480.185
5861,310.766,312.179
5862,513.763,647.854
5863,423.234,391.968
5864,1317.380,407.867
5865,4751.450,830.064
5866,463.089,458.292
5867,479.224,396.031
5868,1260.730,1334.394
5869,260.346,393.633
5870,435.713,945.733
5871,261.042,335.287
5872,420.988,557.901
5873,1575.810,459.168
5874,565.876,769.741
5875,483.072,440.420
5876,228.733,243.804
5877,758.297,326.802
5878,343.543,495.169
5879,3981.350,1531.035
5880,1122.960,436.395
5881,325.752,300.880
5882,273.822,32.500
5883,705.525,417.848
5884,353.361,239.406
5885,342.008,229.776
5886,571.693,465.481
5887,641.480,345.724
5888,433.477,406.390
5889,263.744,376.060
5890,511.594,290.933
5891,501.464,1008.319
5892,287.547,195.522
5893,874.179,1084.065
5894,3020.990,499.785
5895,639.163,1162.291
5896,707.324,847.080
5897,416.739,596.325
5898,128.399,189.699
5899,377.918,387.645
5900,1165.830,1085.859
5901,1168.940,202.195
5902,458.549,325.791
5903,1370.050,903.915
5904,1148.460,1271.552
5905,370.759,456.838
5906,671.415,458.344
5907,1358.070,499.848
5908,779.135,695.309
5909,626.662,1193.550
5910,588.666,254.976
5911,291.602,111.085
5912,1120.360,589.734
5913,384.613,157.607
5914,1084.860,296.135
5915,1856.960,717.371
5916,423.166,249.342
5917,958.274,746.866
5918,499.880,1376.034
5919,854.859,1094.999
5920,628.145,480.545
5921,359.620,282.084
5922,944.292,440.377
5923,2666.160,690.067
5924,950.442,1042.404
5925,327.641,226.288
5926,1580.230,838.485
5927,552.528,610.283
5928,498.730,922.309
5929,1002.170,442.933
5930,465.844,725.810
5931,322.315,213.139
5932,376.419,381.828
5933,421.878,283.542
5934,2180.770,1388.255
5935,2623.060,1458.486
5936,323.265,176.393
5937,238.632,285.704
5938,290.932,377.641
5939,647.679,589.839
5940,907.123,1349.909
5941,262.410,212.868
5942,443.787,1167.273
5943,670.064,1081.161
5944,417.649,189.157
5945,391.615,338.102
5946,1738.660,204.301
5947,216.630,226.710
5948,670.601,1538.866
5949,839.170,1248.840
5950,511.989,254.805
5951,698.002,336.583
5952,291.917,560.322
5953,404.469,277.912
5954,307.544,319.912
5955,830.352,293.824
5956,419.270,278.382
5957,412.308,1185.421
5958,320.140,287.845
5959,332.869,120.759
5960,1390.330,474.044
5961,379.875,256.461
5962,588.781,532.731
5963,473.165,620.703
5964,270.624,247.914
5965,422.428,392.617
5966,334.740,526.557
5967,373.097,355.393
5968,1016.200,594.606
5969,915.594,649.133
5970,775.604,1063.980
5971,464.117,261.342
5972,317.739,490.057
5973,711.173,640.193
5974,418.591,110.160
5975,264.685,461.921
5976,387.099,192.106
5977,851.951,705.149
5978,291.460,324.020
5979,343.356,273.463
5980,342.258,424.068
5981,771.670,378.409
5982,452.406,307.273
5983,1385.600,552.380
5984,322.518,189.726
5985,293.140,372.490
5986,650.089,1191.145
5987,336.336,115.653
5988,621.664,401.148
5989,262.369,357.345
5990,574.184,203.893
5991,415.088,268.870
5992,478.655,473.464
5993,817.636,465.475
5994,4209.830,348.388
5995,754.356,937.904
5996,584.978,590.481
5997,281.077,386.361
5998,290.637,379.120
5999,437.844,484.280
6000,807.046,767.001
6001,3301.330,308.029
6002,614.745,1283.922
6003,636.970,412.953
6004,1619.990,959.448
6005,143.118,338.243
6006,1319.410,860.730
6007,621.617,812.577
6008,555.825,755.948
6009,397.227,433.833
6010,583.379,295.579
6011,267.555,252.682
6012,390.600,311.773
6013,833.177,914.421
6014,356.936,235.374
6015,340.579,81.311
6016,589.633,959.020
6017,289.995,270.875
6018,307.006,369.957
6019,381.536,466.408
6020,451.839,317.993
6021,1173.010,1453.100
6022,673.941,282.302
6023,531.120,441.250
6024,752.775,533.078
6025,1737.650,556.393
6026,542.519,441.880
6027,567.112,464.260
6028,1877.370,425.759
6029,3161.580,926.456
6030,583.105,1135.875
6031,535.504,399.599
6032,1257.890,1360.577
6033,292.400,307.942
6034,440.828,585.142
6035,277.812,421.707
6036,623.166,337.432
6037,629.646,500.576
6038,2409.440,501.118
6039,645.939,215.433
6040,500.525,580.137
6041,1150.310,553.979
6042,1538.470,561.349
6043,2738.890,362.796
6044,858.330,659.247
6045,429.129,464.395
6046,2322.410,423.491
6047,443.491,317.214
6048,339.444,95.393
6049,813.169,456.610
6050,314.647,309.459
6051,606.036,372.840
6052,251.233,328.141
6053,382.687,32.143
6054,1032.240,248.910
6055,1989.840,1463.918
6056,589.206,1465.290
6057,309.373,174.514
6058,456.145,655.582
6059,914.509,1374.534
6060,228.717,314.213
6061,622.316,290.986
6062,1230.890,1357.447
6063,628.935,742.318
6064,495.066,619.382
6065,896.660,319.902
6066,659.382,195.686
6067,282.063,191.471
6068,978.406,484.764
6069,396.555,298.030
6070,486.176,480.371
6071,718.671,366.438
6072,363.108,574.884
6073,457.950,162.107
6074,315.180,250.064
6075,2002.030,658.589
6076,536.646,666.548
6077,269.996,236.005
6078,727.549,1428.035
6079,402.189,309.563
6080,783.262,437.044
6081,660.469,1426.287
6082,3341.650,866.496
6083,725.214,442.844
6084,951.600,1100.775
6085,253.373,129.823
6086,339.280,95.386
6087,761.334,1003.657
6088,1393.420,579.049
6089,914.161,458.887
6090,276.435,76.430
6091,415.327,271.022
6092,555.677,255.046
6093,624.293,375.047
6094,244.246,199.501
6095,822.993,259.516
6096,2102.370,620.578
6097,323.527,434.784
6098,357.316,165.201
6099,351.247,371.648
6100,219.848,308.678
6101,209.424,119.647
6102,204.205,39.590
6103,284.165,182.129
6104,405.207,613.903
6105,1767.260,888.170
6106,988.641,754.888
6107,295.021,435.387
6108,427.615,330.883
6109,447.813,546.998
6110,348.677,105.939
6111,232.649,272.576
6112,853.358,327.047
6113,790.237,1222.115
6114,519.286,449.619
6115,616.873,1216.759
6116,849.737,1088.568
6117,408.581,142.206
6118,1170.580,539.573
6119,473.756,277.214
6120,417.115,61.898
6121,217.295,328.922
6122,412.912,99.567
6123,690.931,852.311
6124,934.422,422.712
6125,503.370,323.520
6126,3071.110,573.678
6127,925.422,462.956
6128,323.751,422.310
6129,2852.310,377.598
6130,728.547,516.061
6131,566.572,698.342
6132,510.857,1218.542
6133,283.517,34.621
6134,303.406,310.194
6135,409.018,493.851
6136,463.443,270.608
6137,649.595,1134.153
6138,591.665,313.759
6139,706.870,574.675
6140,954.449,1288.900
6141,219.220,284.834
6142,111.684,483.730
6143,3838.690,1556.140
6144,416.380,667.699
6145,454.307,314.385
6146,2226.240,448.719
6147,484.840,559.010
6148,507.847,1247.649
6149,337.211,404.774
6150,356.988,367.469
6151,686.631,1138.943
6152,724.770,1253.390
6153,532.579,389.013
6154,432.169,685.506
6155,259.818,297.403
6156,886.337,1477.720
6157,2049.350,621.237
6158,516.316,707.435
6159,1427.280,1010.807
6160,1418.030,692.286
6161,1838.020,708.208
6162,266.527,384.104
6163,218.778,188.583
6164,475.809,426.177
6165,4177.190,1100.763
6166,403.404,206.415
6167,350.474,146.992
6168,403.828,492.072
6169,553.365,1004.614
6170,223.976,209.526
6171,625.038,1060.659
6172,305.373,321.601
6173,291.322,317.243
6174,440.292,661.560
6175,1391.940,454.489
6176,412.141,557.557
6177,322.710,193.941
6178,453.285,351.311
6179,418.374,357.993
6180,703.016,736.902
6181,476.930,204.011
6182,538.727,1112.161
6183,1666.910,1008.031
6184,465.893,450.478
6185,200.685,378.743
6186,891.742,627.134
6187,953.682,1558.271
6188,703.138,235.667
6189,772.464,1174.764
6190,783.465,538.464
6191,893.213,144.249
6192,467.481,511.399
6193,441.739,702.013
6194,952.802,379.587
6195,1710.440,343.823
6196,266.891,212.820
6197,426.868,489.950
6198,256.985,46.315
6199,278.860,275.664
6200,248.617,224.213
6201,509.301,595.503
6202,1071.860,1291.541
6203,349.254,518.908
6204,243.824,25.189
6205,2049.310,1125.867
6206,986.323,532.219
6207,143.458,211.218
6208,239.193,6.457
6209,826.906,709.272
6210,1143.970,1225.865
6211,219.958,223.364
6212,572.573,515.069
6213,487.812,800.471
6214,1164.370,468.431
6215,309.426,476.647
6216,1470.940,336.012
6217,753.639,1133.059
6218,1348.290,701.838
6219,808.775,668.397
6220,1176.690,1396.826
6221,206.330,807.919
6222,476.214,453.042
6223,308.639,340.402
6224,1399.100,616.848
6225,2759.180,445.320
6226,328.204,232.697
6227,394.347,346.047
6228,829.885,803.710
6229,456.999,679.893
6230,367.075,427.195
6231,314.098,301.858
6232,251.421,464.019
6233,341.613,140.361
6234,218.644,299.206
6235,939.364,606.163
6236,725.530,371.783
6237,971.206,1477.843
6238,867.707,1167.332
6239,792.484,663.679
6240,569.364,466.677
6241,451.942,289.074
6242,668.411,409.593
6243,858.901,534.399
6244,265.713,254.716
6245,1239.500,1035.898
6246,996.219,532.866
6247,445.365,345.146
6248,2142.150,657.040
6249,959.472,183.022
6250,401.380,146.151
6251,559.203,561.457
6252,479.541,385.352
6253,2246.990,585.443
6254,766.056,1298.976
6255,560.292,721.711
6256,626.415,1275.501
6257,517.580,528.722
6258,574.270,357.731
6259,439.407,629.906
6260,514.771,694.049
6261,673.719,335.245
6262,347.909,424.570
6263,2546.390,487.307
6264,452.649,453.332
6265,332.167,372.431
6266,1368.190,691.879
6267,1416.040,1448.642
6268,319.776,348.944
6269,310.249,207.168
6270,815.463,532.533
6271,552.329,1341.339
6272,637.004,410.021
6273,854.295,568.745
6274,934.902,1027.901
6275,251.031,163.826
6276,337.118,381.002
6277,482.884,378.856
6278,572.848,1068.525
6279,1006.850,1354.610
6280,446.170,316.901
6281,1112.530,756.451
6282,1521.860,430.466
6283,496.017,940.422
6284,4776.150,426.567
6285,1000.540,1361.244
6286,840.936,1350.285
6287,574.714,783.163
6288,1213.690,1322.123
6289,489.188,91.594
6290,3836.340,487.951
6291,457.902,485.503
6292,927.714,1311.016
6293,368.925,251.730
6294,585.801,1229.321
6295,464.059,432.214
6296,212.473,254.555
6297,1941.950,840.151
6298,2988.650,1425.678
6299,387.649,418.067
6300,1342.620,527.500
6301,593.741,1235.264
6302,423.969,521.874
6303,723.534,512.206
6304,1335.830,1331.598
6305,247.904,268.358
6306,482.208,517.977
6307,314.790,442.236
6308,290.374,235.115
6309,627.607,807.307
6310,660.289,513.617
6311,339.400,131.540
6312,439.456,427.737
6313,698.886,300.607
6314,734.930,281.030
6315,719.000,631.189
6316,471.919,426.508
6317,305.430,188.127
6318,1017.070,471.611
6319,501.514,648.055
6320,336.885,299.866
6321,322.397,156.078
6322,469.362,653.106
6323,162.312,95.880
6324,423.088,447.653
6325,658.610,615.411
6326,1043.420,662.377
6327,306.854,353.660
6328,3066.500,1089.383
6329,256.805,170.601
6330,671.413,457.385
6331,745.029,470.051
6332,2802.530,1413.125
6333,401.918,246.461
6334,381.493,482.861
6335,780.534,1353.858
6336,501.148,840.317
6337,822.613,354.623
6338,495.701,497.279
6339,419.599,505.700
6340,754.970,1321.898
6341,500.353,393.933
6342,351.413,278.952
6343,724.543,493.512
6344,1137.570,1260.634
6345,636.734,440.529
6346,314.728,230.834
6347,260.991,237.192
6348,472.583,386.237
6349,388.454,414.963
6350,429.149,174.434
6351,264.086,120.144
6352,320.291,339.119
6353,864.507,1325.961
6354,188.965,75.218
6355,169.350,208.382
6356,620.987,742.950
6357,277.155,84.195
6358,570.923,367.269
6359,262.997,175.293
6360,470.592,599.857
6361,469.238,164.860
6362,567.418,534.394
6363,789.415,1139.620
6364,304.018,263.366
6365,677.839,946.277
6366,319.440,269.854
6367,236.574,332.763
6368,516.273,485.195
6369,273.860,126.177
6370,733.407,390.510
6371,289.633,436.986
6372,404.330,319.283
6373,1395.270,881.315
6374,426.502,283.152
6375,318.489,117.338
6376,997.153,971.944
6377,519.429,450.524
6378,508.430,334.118
6379,317.165,210.164
6380,753.785,482.657
6381,502.621,372.455
6382,1792.340,674.472
6383,2205.050,399.655
6384,333.065,210.269
6385,778.399,915.522
6386,325.900,172.586
6387,2863.710,766.591
6388,414.732,462.566
6389,548.734,187.348
6390,1547.700,495.913
6391,436.533,595.771
6392,516.609,412.238
6393,2077.550,1772.634
6394,662.992,590.043
6395,318.618,435.044
6396,477.321,1148.843
6397,659.846,240.521
6398,441.076,337.850
6399,272.066,305.222
6400,415.017,521.401
6401,272.268,94.767
6402,428.560,495.882
6403,387.532,490.800
6404,501.252,403.473
6405,437.679,505.569
6406,374.148,538.246
6407,280.226,216.470
6408,677.145,635.391
6409,529.890,1352.297
6410,253.648,249.107
6411,424.194,640.086
6412,1201.680,413.957
6413,1234.070,554.007
6414,852.135,439.557
6415,525.666,971.878
6416,334.607,330.668
6417,299.422,187.128
6418,675.650,299.474
6419,400.316,375.266
6420,905.740,876.744
6421,2560.670,1447.593
6422,461.742,440.018
6423,437.431,509.434
6424,942.541,271.113
6425,527.005,423.525
6426,1584.970,1040.948
6427,1151.230,531.496
6428,2773.110,1184.265
6429,2643.370,1132.859
6430,759.438,758.981
6431,1946.570,951.444
6432,383.101,543.789
6433,346.435,1103.642
6434,358.458,509.408
6435,745.558,478.120
6436,986.195,624.771
6437,323.573,198.254
6438,436.775,186.554
6439,366.786,396.185
6440,2372.690,741.674
6441,338.408,426.467
6442,844.258,359.603
6443,287.711,277.639
6444,424.281,422.481
6445,770.196,481.248
6446,849.539,1012.646
6447,305.303,30.917
6448,224.164,335.408
6449,329.253,38.390
6450,679.226,427.802
6451,260.030,258.946
6452,362.453,345.345
6453,1090.010,1286.850
6454,396.365,86.958
6455,395.752,398.855
6456,459.033,425.021
6457,343.402,168.432
6458,764.281,1171.929
6459,397.154,272.367
6460,525.544,723.829
6461,353.771,276.683
6462,322.780,191.147
6463,1143.560,1434.906
6464,654.609,511.927
6465,919.272,720.568
6466,1448.240,574.029
6467,1135.510,1555.811
6468,879.521,1059.453
6469,262.462,243.112
6470,339.093,198.744
6471,437.486,259.406
6472,304.921,24.350
6473,801.500,1407.812
6474,3934.110,973.850
6475,470.447,333.512
6476,237.371,67.386
6477,283.862,83.775
6478,257.419,232.447
6479,535.148,1180.467
6480,1537.720,1147.168
6481,284.806,101.215
6482,148.942,486.120
6483,271.986,341.988
6484,360.600,381.786
6485,790.510,772.773
6486,572.571,454.376
6487,244.369,89.714
6488,438.696,277.338
6489,808.065,550.539
6490,243.859,160.083
6491,699.389,629.249
6492,928.907,505.970
6493,340.247,244.017
6494,348.455,414.245
6495,696.975,11704.368
6496,559.646,436.335
6497,1194.830,722.629
6498,605.421,546.331
6499,183.600,331.478
6500,446.504,427.908
6501,323.744,158.859
6502,927.253,349.491
6503,320.600,138.162
6504,558.550,598.263
6505,566.719,495.464
6506,322.835,381.372
6507,686.953,716.184
6508,675.152,420.984
6509,650.639,382.814
6510,428.113,402.071
6511,641.924,716.576
6512,357.149,192.877
6513,933.449,853.984
6514,405.549,124.299
6515,319.936,268.913
6516,697.981,708.255
6517,240.623,32.393
6518,856.789,394.121
6519,476.684,1130.854
6520,1940.040,1315.505
6521,499.733,487.613
6522,385.933,72.862
6523,1107.070,562.067
6524,648.566,866.377
6525,735.228,666.554
6526,663.449,473.222
6527,436.181,675.756
6528,842.631,434.482
6529,482.874,767.497
6530,366.479,375.447
6531,1074.610,973.481
6532,1361.860,1420.966
6533,300.267,361.371
6534,300.552,215.021
6535,310.483,296.781
6536,890.756,908.863
6537,297.679,126.656
6538,2107.350,534.799
6539,620.243,901.805
6540,473.530,542.273
6541,368.693,68.354
6542,956.894,1560.662
6543,1076.740,471.816
6544,937.242,517.228
6545,570.220,480.462
6546,613.855,441.882
6547,679.897,315.327
6548,223.697,303.143
6549,1183.080,447.496
6550,284.602,226.475
6551,1558.660,556.992
6552,780.568,442.455
6553,496.877,1129.080
6554,1646.330,1266.100
6555,933.960,628.166
6556,604.523,563.705
6557,716.457,541.601
6558,464.415,447.778
6559,828.255,539.255
6560,366.384,250.817
6561,361.916,260.581
6562,336.040,48.825
6563,796.361,1590.746
6564,414.898,429.278
6565,1205.210,1013.919
6566,336.440,535.986
6567,302.627,141.564
6568,1736.950,1593.252
6569,590.674,571.102
6570,455.262,424.895
6571,719.845,990.005
6572,506.444,462.297
6573,171.270,165.562
6574,534.801,537.887
6575,220.987,328.542
6576,570.918,166.880
6577,1954.770,452.134
6578,659.013,1457.382
6579,241.496,338.890
6580,3774.720,667.910
6581,1838.580,185.919
6582,170.253,62.879
6583,541.980,1391.157
6584,510.411,198.222
6585,597.677,997.700
6586,2684.620,439.191
6587,318.583,380.060
6588,2693.190,334.217
6589,520.789,293.067
6590,2450.260,662.456
6591,585.499,1419.059
6592,421.097,298.271
6593,564.716,569.168
6594,1028.870,505.132
6595,403.920,368.517
6596,718.283,1244.792
6597,351.700,175.183
6598,3067.000,831.991
6599,371.821,155.906
6600,1703.780,529.690
6601,489.878,423.970
6602,241.340,222.003
6603,743.835,486.606
6604,260.112,220.058
6605,2696.200,440.245
6606,2383.140,377.107
6607,4165.460,840.624
6608,939.473,610.305
6609,558.676,359.914
6610,248.906,255.855
6611,922.778,325.837
6612,610.198,589.044
6613,302.420,190.981
6614,410.883,548.018
6615,611.163,641.194
6616,756.569,509.038
6617,708.848,233.924
6618,1348.440,502.663
6619,232.603,451.426
6620,258.495,146.540
6621,348.381,240.677
6622,529.138,1100.211
6623,231.615,98.636
6624,481.149,507.010
6625,396.074,249.614
6626,368.534,262.753
6627,674.461,404.972
6628,622.778,385.599
6629,676.237,1008.421
6630,404.218,1052.125
6631,3479.600,229.037
6632,776.154,524.108
6633,1067.590,141.394
6634,992.293,955.726
6635,465.828,485.967
6636,434.751,354.156
6637,208.407,394.736
6638,240.199,349.254
6639,1816.410,1226.109
6640,474.801,443.791
6641,598.721,554.573
6642,714.649,742.456
6643,1519.400,1373.716
6644,542.469,697.908
6645,1074.350,1315.878
6646,258.304,289.643
6647,438.867,636.732
6648,409.622,221.403
6649,282.614,388.195
6650,366.797,406.980
6651,554.284,659.597
6652,1025.330,288.155
6653,372.995,370.257
6654,705.525,417.798
6655,504.491,256.424
6656,358.103,233.779
6657,328.893,181.323
6658,392.010,331.908
6659,689.294,1158.354
6660,357.248,375.020
6661,382.846,648.380
6662,711.278,232.230
6663,348.615,320.679
6664,586.236,344.738
6665,655.345,368.716
6666,3216.330,1349.463
6667,486.276,1133.625
6668,321.427,225.640
6669,2273.670,1144.878
6670,351.226,65.095
6671,656.592,1041.177
6672,2357.490,443.955
6673,285.905,69.078
6674,1263.910,330.591
6675,884.668,861.795
6676,329.957,209.763
6677,248.202,308.548
6678,539.081,304.769
6679,297.965,161.457
6680,1228.590,1262.956
6681,417.302,392.165
6682,749.543,424.104
6683,433.901,244.767
6684,806.148,532.508
6685,2519.160,378.262
6686,1051.570,883.252
6687,258.704,306.444
6688,266.655,337.846
6689,289.590,55.000
6690,712.349,1107.419
6691,666.756,498.786
6692,2642.790,368.186
6693,279.381,361.840
6694,614.476,525.585
6695,235.360,120.900
6696,312.756,295.036
6697,781.137,438.710
6698,325.075,339.970
6699,294.829,182.656
6700,413.137,20.023
6701,1106.030,338.586
6702,466.608,448.777
6703,584.792,596.799
6704,760.976,481.263
6705,2172.710,604.247
6706,299.844,17.231
6707,1907.310,1012.251
6708,669.329,484.456
6709,1174.790,489.551
6710,557.293,578.892
6711,998.581,732.849
6712,2847.480,547.218
6713,813.888,1171.232
6714,731.687,558.836
6715,892.023,236.734
6716,255.312,212.045
6717,1784.360,707.912
6718,753.870,1150.040
6719,875.697,581.387
6720,311.605,299.059
6721,543.547,424.236
6722,452.307,525.538
6723,592.450,246.387
6724,2120.120,540.258
6725,315.683,258.573
6726,814.564,394.988
6727,432.300,716.695
6728,591.841,390.856
6729,603.506,494.558
6730,540.427,122.666
6731,597.159,1152.873
6732,657.839,326.307
6733,276.266,306.444
6734,853.257,469.518
6735,527.389,972.537
6736,331.875,394.661
6737,542.412,215.239
6738,1155.380,1361.211
6739,350.690,175.521
6740,368.717,81.318
6741,574.187,1090.580
6742,765.391,746.532
6743,721.973,808.686
6744,462.470,608.381
6745,365.334,230.411
6746,301.440,307.660
6747,558.533,357.123
6748,549.482,700.678
6749,888.910,1394.838
6750,788.381,1418.237
6751,404.727,601.651
6752,324.733,260.206
6753,266.623,271.303
6754,443.463,654.289
6755,265.105,303.642
6756,252.165,359.600
6757,691.674,484.176
6758,332.838,283.477
6759,493.423,1012.199
6760,472.843,337.534
6761,660.622,450.288
6762,365.161,163.476
6763,2051.560,937.388
6764,276.649,207.999
6765,333.449,211.012
6766,587.541,292.615
6767,2379.180,691.148
6768,916.318,819.411
6769,2562.540,303.188
6770,487.086,476.183
6771,3112.820,663.963
6772,349.405,381.271
6773,699.654,1263.137
6774,280.129,179.477
6775,316.616,204.844
6776,815.573,531.404
6777,515.056,760.225
6778,1262.800,396.262
6779,1384.270,552.733
6780,1074.910,702.304
6781,604.247,451.447
6782,359.301,353.811
6783,349.703,231.913
6784,3102.920,531.241
6785,750.054,812.823
6786,1838.230,1274.397
6787,1204.660,500.287
6788,324.845,354.554
6789,1970.540,1292.650
6790,337.856,287.605
6791,352.468,314.987
6792,2331.020,1221.715
6793,2405.780,611.425
6794,443.360,405.009
6795,557.414,499.286
6796,1144.350,465.430
6797,493.501,515.962
6798,2582.260,1459.124
6799,292.912,49.460
6800,359.840,303.606
6801,2031.410,1514.672
6802,306.587,386.067
6803,498.002,812.051
6804,384.048,273.088
6805,459.115,425.460
6806,292.665,316.057
6807,794.886,206.576
6808,402.667,321.279
6809,512.453,414.534
6810,3325.940,183.993
6811,812.776,459.134
6812,924.904,866.374
6813,269.265,244.885
6814,1101.230,491.217
6815,442.247,418.501
6816,1017.200,544.376
6817,491.369,825.054
6818,225.915,308.433
6819,885.264,300.696
6820,583.608,556.359
6821,162.916,92.073
6822,688.461,918.714
6823,436.220,275.044
6824,497.930,474.581
6825,223.141,316.053
6826,477.876,311.306
6827,743.437,817.230
6828,553.120,330.045
6829,434.737,410.899
6830,485.481,289.389
6831,466.945,1415.827
6832,489.624,526.498
6833,1098.000,437.978
6834,2950.090,1522.421
6835,442.406,253.559
6836,546.067,856.060
6837,369.998,322.844
6838,495.589,732.559
6839,458.677,226.838
6840,387.524,153.748
6841,350.215,204.689
6842,363.141,264.754
6843,441.913,511.880
6844,501.222,415.440
6845,283.822,325.893
6846,1749.410,1394.766
6847,708.508,585.901
6848,1112.240,308.226
6849,327.919,366.416
6850,1627.260,321.249
6851,634.090,324.999
6852,154.734,123.390
6853,338.895,255.244
6854,625.027,516.150
6855,351.777,429.480
6856,477.979,653.654
6857,468.713,534.883
6858,817.907,573.397
6859,422.734,551.373
6860,374.793,358.110
6861,428.948,836.005
6862,1474.340,868.485
6863,506.714,917.868
6864,293.105,232.720
6865,440.322,371.235
6866,349.128,437.229
6867,789.785,472.919
6868,1575.370,601.748
6869,365.935,198.138
6870,248.713,164.760
6871,247.223,298.203
6872,310.387,216.558
6873,1664.140,407.713
6874,2419.240,772.435
6875,376.906,114.975
6876,274.795,146.614
6877,504.850,344.255
6878,375.553,359.671
6879,403.649,327.460
6880,482.604,206.646
6881,366.338,181.880
6882,1108.450,740.397
6883,221.667,274.437
6884,583.162,854.039
6885,624.795,1587.677
6886,390.189,253.994
6887,1188.200,1123.114
6888,1824.230,753.168
6889,213.953,301.792
6890,1274.900,524.057
6891,339.639,408.353
6892,734.568,509.069
6893,261.308,198.373
6894,279.291,156.267
6895,497.972,184.724
6896,631.129,139.410
6897,291.031,327.056
6898,1397.220,461.248
6899,244.456,103.856
6900,381.183,290.847
6901,783.202,258.241
6902,387.565,117.089
6903,611.169,812.107
6904,661.756,1510.352
6905,839.713,446.336
6906,1464.400,1070.591
