,TrueEnergy,DNNEnergy
2456,885.171,730.286
2457,403.866,516.056
2458,428.349,244.768
2459,585.921,487.115
2460,579.722,918.318
2461,670.570,876.950
2462,560.241,890.159
2463,823.390,937.114
2464,438.140,321.214
2465,464.651,203.809
2466,535.940,791.650
2467,337.762,471.875
2468,344.212,319.489
2469,275.450,312.669
2470,450.305,252.998
2471,639.939,835.544
2472,241.082,234.220
2473,383.365,304.139
2474,885.605,499.509
2475,303.209,157.019
2476,666.300,928.126
2477,574.453,853.192
2478,531.537,493.991
2479,314.841,285.029
2480,320.707,334.561
2481,564.773,551.326
2482,372.338,347.640
2483,362.060,271.731
2484,727.496,791.600
2485,741.949,414.395
2486,287.457,322.700
2487,904.001,942.401
2488,552.971,269.641
2489,659.651,878.579
2490,394.753,356.803
2491,354.608,777.461
2492,417.991,492.428
2493,503.911,766.768
2494,620.241,379.208
2495,359.568,298.969
2496,355.778,394.152
2497,481.556,176.645
2498,310.190,242.582
2499,313.619,348.901
2500,870.096,1074.201
2501,653.116,371.316
2502,254.854,308.763
2503,323.381,238.239
2504,624.878,729.903
2505,368.635,270.638
2506,268.444,300.964
2507,278.117,195.757
2508,323.608,205.410
2509,290.249,324.584
2510,588.775,478.613
2511,652.310,232.182
2512,846.436,531.160
2513,692.780,971.865
2514,488.702,169.978
2515,374.421,771.143
2516,614.132,764.118
2517,392.153,278.974
2518,373.713,484.176
2519,300.303,311.104
2520,545.666,805.776
2521,416.441,387.729
2522,428.401,479.213
2523,367.970,200.468
2524,749.835,472.881
2525,647.082,538.889
2526,313.987,156.041
2527,574.358,389.078
2528,565.882,1067.449
2529,720.116,525.796
2530,448.896,451.581
2531,749.068,889.496
2532,471.804,495.356
2533,556.303,533.310
2534,792.454,376.716
2535,490.223,513.023
2536,522.538,677.981
2537,329.567,324.182
2538,566.069,906.209
2539,623.695,479.434
2540,457.822,821.288
2541,423.470,776.356
2542,707.418,943.389
2543,473.784,530.961
2544,270.941,312.452
2545,337.156,306.790
2546,306.391,234.290
2547,892.193,1023.282
2548,670.153,320.802
2549,377.165,467.225
2550,246.868,676.738
2551,765.392,966.642
2552,262.406,228.190
2553,266.638,245.219
2554,402.589,239.963
2555,590.154,935.708
2556,548.224,497.036
2557,419.486,781.682
2558,458.092,330.453
2559,371.425,111.960
2560,556.784,848.995
2561,610.719,919.354
2562,561.425,294.028
2563,498.390,259.643
2564,264.019,146.622
2565,335.654,262.513
2566,322.641,239.274
2567,353.411,599.191
2568,978.949,401.661
2569,716.237,400.332
2570,267.871,332.052
2571,177.092,152.774
2572,482.988,276.220
2573,514.418,325.235
2574,549.564,262.044
2575,328.252,310.651
2576,494.534,319.828
2577,278.942,335.326
2578,408.573,378.863
2579,417.933,80.829
2580,451.375,875.071
2581,221.310,256.912
2582,730.779,1032.838
2583,370.539,405.521
2584,583.080,335.683
2585,583.099,382.804
2586,806.343,555.005
2587,399.859,580.940
2588,292.686,251.688
2589,617.570,450.598
2590,534.085,486.246
2591,158.705,175.890
2592,421.165,311.420
2593,966.750,946.127
2594,356.817,332.122
2595,290.607,313.627
2596,353.361,161.608
2597,803.493,844.025
2598,366.956,460.430
2599,721.339,367.751
2600,993.225,544.174
2601,960.309,572.646
2602,473.283,461.195
2603,871.969,389.282
2604,728.702,329.178
2605,428.334,201.418
2606,349.229,451.975
2607,338.654,465.693
2608,472.889,406.301
2609,328.938,220.585
2610,719.496,1075.704
2611,218.073,270.388
2612,962.579,837.894
2613,594.991,689.706
2614,391.589,348.016
2615,370.710,330.578
2616,538.278,655.523
2617,224.141,193.390
2618,705.069,601.191
2619,329.612,318.949
2620,471.588,703.779
2621,332.342,337.364
2622,575.396,653.040
2623,465.302,618.384
2624,491.374,234.078
2625,639.604,780.514
2626,508.701,795.459
2627,401.708,453.068
2628,308.378,151.801
2629,861.671,387.076
2630,314.474,290.805
2631,778.766,400.808
2632,404.469,170.559
2633,369.410,163.458
2634,169.958,113.761
2635,351.657,447.155
2636,320.172,261.363
2637,774.167,385.624
2638,479.590,379.807
2639,712.162,473.169
2640,244.519,238.587
2641,274.207,177.065
2642,393.249,250.738
2643,204.941,249.425
2644,288.195,187.783
2645,384.028,147.772
2646,234.250,287.114
2647,685.662,863.091
2648,375.053,372.216
2649,804.427,478.744
2650,266.856,258.256
2651,156.285,255.065
2652,374.215,436.055
2653,308.245,356.341
2654,372.566,246.670
2655,308.446,214.995
2656,985.473,874.601
2657,815.959,912.082
2658,486.517,684.762
2659,517.598,115.018
2660,304.965,330.689
2661,844.227,400.787
2662,169.258,288.758
2663,472.735,821.746
2664,568.894,657.732
2665,481.187,314.979
2666,663.333,967.745
2667,580.573,397.421
2668,432.526,884.422
2669,371.207,380.999
2670,254.453,181.199
2671,565.929,742.956
2672,356.120,281.821
2673,497.862,366.678
2674,907.896,765.783
2675,824.520,429.655
2676,244.129,282.387
2677,355.778,227.472
2678,328.773,295.319
2679,475.990,384.304
2680,825.722,293.299
2681,300.168,334.694
2682,987.216,885.013
2683,738.112,893.087
2684,672.235,882.972
2685,293.536,289.011
2686,464.416,293.583
2687,635.344,945.048
2688,650.555,290.488
2689,279.448,6.635
2690,321.790,250.582
2691,736.445,865.042
2692,582.615,906.937
2693,246.032,271.007
2694,954.508,497.351
2695,727.864,902.223
2696,265.468,186.617
2697,764.995,300.153
2698,329.189,204.669
2699,548.803,432.460
2700,416.407,854.414
2701,180.778,210.862
2702,549.986,568.777
2703,863.783,603.962
2704,365.423,343.884
2705,503.857,366.840
2706,377.081,335.204
2707,909.771,499.239
2708,247.387,138.731
2709,708.560,220.497
2710,365.027,333.774
2711,320.655,364.336
2712,815.513,735.119
2713,562.295,923.531
2714,500.632,646.341
2715,388.869,497.431
2716,336.122,324.087
2717,347.954,318.706
2718,314.631,464.986
2719,279.740,370.561
2720,219.470,300.853
2721,409.962,394.701
2722,437.665,454.247
2723,859.014,739.328
2724,361.296,317.541
2725,230.121,171.888
2726,314.554,313.636
2727,498.042,253.475
2728,505.310,323.303
2729,669.201,226.566
2730,353.055,439.190
2731,206.582,264.609
2732,690.958,632.458
2733,323.532,306.265
2734,882.204,547.286
2735,840.757,325.259
2736,399.074,379.993
2737,644.260,803.896
2738,449.638,171.087
2739,693.141,545.920
2740,316.145,182.991
2741,535.867,310.091
2742,386.851,262.522
2743,490.311,380.948
2744,279.013,235.363
2745,329.462,194.943
2746,272.665,439.472
2747,708.224,510.940
2748,463.700,512.823
2749,307.617,267.394
2750,761.004,978.198
2751,501.757,535.193
2752,678.343,605.126
2753,590.850,376.565
2754,476.749,384.228
2755,588.365,418.223
2756,443.257,760.635
2757,365.114,364.670
2758,632.378,595.795
2759,231.231,241.252
2760,284.695,225.945
2761,255.248,221.650
2762,491.492,726.888
2763,307.865,308.580
2764,381.040,450.439
2765,431.042,196.390
2766,210.686,266.751
2767,414.441,537.215
2768,360.785,349.194
2769,292.251,463.403
2770,706.299,814.807
2771,322.860,391.203
2772,397.416,223.582
2773,270.901,297.935
2774,517.910,197.695
2775,347.598,341.423
2776,396.926,384.326
2777,317.614,358.966
2778,670.164,382.482
2779,321.199,289.705
2780,867.551,294.249
2781,283.165,247.006
2782,226.085,265.998
2783,696.050,452.889
2784,541.772,688.777
2785,277.097,215.851
2786,542.999,452.736
2787,327.709,628.908
2788,953.858,1122.726
2789,683.214,380.921
2790,964.256,271.593
2791,279.261,301.579
2792,610.666,945.126
2793,287.817,247.054
2794,942.359,334.438
2795,482.942,544.149
2796,340.664,294.356
2797,628.281,712.560
2798,452.539,468.861
2799,444.610,642.608
2800,280.695,204.800
2801,946.717,869.396
2802,327.649,371.576
2803,372.462,322.125
2804,421.384,368.686
2805,542.255,466.137
2806,425.153,274.183
2807,765.225,550.622
2808,436.386,377.104
2809,425.757,421.141
2810,870.284,887.608
2811,353.463,217.333
2812,384.727,421.110
2813,328.877,322.824
2814,449.154,308.783
2815,440.993,282.247
2816,377.341,224.554
2817,285.434,307.816
2818,403.085,318.241
2819,276.493,211.618
2820,938.807,271.322
2821,338.839,285.745
2822,463.556,300.463
2823,336.201,232.649
2824,469.765,622.230
2825,524.824,545.471
2826,551.749,352.170
2827,435.006,129.545
2828,327.727,246.633
2829,232.257,242.678
2830,517.744,454.202
2831,462.774,519.905
2832,418.341,259.427
2833,452.133,458.243
2834,604.314,854.104
2835,371.407,250.597
2836,618.755,676.092
2837,423.747,363.079
2838,438.709,780.814
2839,309.531,284.332
2840,773.308,554.382
2841,665.316,567.334
2842,435.219,288.211
2843,403.177,378.250
2844,346.722,203.664
2845,402.716,294.251
2846,356.422,208.103
2847,680.522,458.149
2848,459.062,496.470
2849,407.553,349.405
2850,376.931,342.852
2851,873.949,515.090
2852,528.440,421.155
2853,563.352,467.750
2854,638.078,903.110
2855,305.850,285.472
2856,491.410,369.692
2857,578.455,902.258
2858,380.861,327.186
2859,659.054,1002.613
2860,224.289,269.912
2861,397.412,248.040
2862,450.603,381.679
2863,489.545,689.039
2864,270.829,311.346
2865,425.946,884.602
2866,355.531,248.734
2867,984.985,641.481
2868,449.120,330.728
2869,498.131,228.883
2870,313.580,392.531
2871,724.770,787.417
2872,202.031,281.241
2873,388.082,307.111
2874,553.693,478.815
2875,759.829,403.441
2876,531.190,330.239
2877,668.709,811.284
2878,216.122,151.483
2879,260.473,194.176
2880,491.619,911.354
2881,604.305,569.695
2882,562.562,427.498
2883,446.459,843.291
2884,809.717,588.067
2885,377.674,370.846
2886,307.468,264.174
2887,413.137,437.448
2888,734.813,774.160
2889,380.093,490.875
2890,701.461,448.104
2891,687.204,874.077
2892,227.061,78.858
2893,424.123,335.003
2894,732.274,939.037
2895,858.557,915.238
2896,976.236,290.315
2897,457.030,213.202
2898,449.154,93.821
2899,484.296,351.100
2900,692.595,399.100
2901,353.260,448.715
2902,222.988,388.986
2903,765.219,748.885
2904,955.849,750.124
2905,527.619,633.992
2906,704.239,420.968
2907,193.073,239.659
2908,866.254,364.583
2909,380.741,337.268
2910,696.253,543.519
2911,332.331,247.832
2912,840.753,405.437
2913,437.116,423.221
2914,465.393,437.893
2915,261.707,404.165
2916,276.660,177.441
2917,609.082,618.822
2918,392.151,442.891
2919,380.020,475.106
2920,472.075,371.883
2921,253.895,206.044
2922,984.248,444.534
2923,265.673,274.272
2924,689.914,691.444
2925,295.078,314.595
2926,824.003,409.316
2927,340.405,244.003
2928,809.110,354.477
2929,424.579,376.527
2930,148.298,250.562
2931,382.768,510.598
2932,320.459,415.420
2933,464.140,593.916
2934,537.867,460.680
2935,380.719,418.336
2936,837.786,438.867
2937,826.173,613.664
2938,665.398,476.996
2939,618.460,359.898
2940,257.204,287.513
2941,266.530,318.590
2942,400.485,302.181
2943,582.717,898.706
2944,339.400,356.826
2945,972.878,953.096
2946,994.647,830.038
2947,457.132,201.205
2948,443.990,144.617
2949,363.526,285.814
2950,384.841,206.332
2951,577.480,665.487
2952,490.695,342.634
2953,336.774,274.058
2954,404.712,136.979
2955,476.375,450.772
2956,793.247,478.960
2957,298.836,226.175
2958,579.738,312.888
2959,826.749,285.913
2960,444.350,637.793
2961,558.628,825.727
2962,472.423,434.559
2963,635.672,368.881
2964,630.771,851.339
2965,421.902,632.848
2966,236.441,220.763
2967,261.020,257.945
2968,832.764,293.949
2969,499.183,254.017
2970,337.619,353.473
2971,716.793,361.592
2972,805.320,866.048
2973,710.350,250.747
2974,292.035,242.399
2975,356.120,286.315
2976,678.270,358.929
2977,670.712,515.143
2978,440.191,447.420
2979,340.414,332.980
2980,301.800,227.644
2981,664.507,960.981
2982,600.862,403.837
2983,299.187,322.000
2984,511.340,876.283
2985,427.368,317.292
2986,468.055,345.051
2987,587.359,983.823
2988,457.490,171.511
2989,506.992,634.361
2990,398.200,317.989
2991,615.503,504.296
2992,792.120,835.035
2993,489.196,325.098
2994,775.560,787.971
2995,951.119,584.625
2996,459.167,317.057
2997,340.156,361.773
2998,765.520,418.664
2999,512.729,771.627
3000,470.002,558.063
3001,619.043,232.745
3002,421.073,253.405
3003,469.246,591.339
3004,436.815,745.949
3005,720.270,334.288
3006,827.372,272.916
3007,666.228,311.881
3008,204.896,353.727
3009,568.670,337.628
3010,406.748,353.023
3011,275.522,273.169
3012,450.431,690.349
3013,511.238,604.712
3014,574.729,607.044
3015,522.479,374.909
3016,306.086,291.833
3017,283.487,370.591
3018,645.029,842.580
3019,242.028,280.072
3020,731.300,650.191
3021,243.269,283.142
3022,409.417,650.868
3023,535.148,748.448
3024,396.715,381.139
3025,849.302,383.766
3026,420.820,419.673
3027,268.593,206.606
3028,316.668,183.174
3029,382.216,329.364
3030,433.651,362.606
3031,498.247,842.176
3032,464.613,600.709
3033,344.498,220.471
3034,684.475,929.338
3035,547.896,437.413
3036,402.716,461.970
3037,245.779,250.640
3038,683.953,457.375
3039,316.013,311.914
3040,547.095,417.392
3041,636.838,431.134
3042,672.421,670.388
3043,340.939,276.715
3044,410.325,670.587
3045,479.909,941.964
3046,465.405,889.855
3047,280.868,189.764
3048,310.177,184.898
3049,392.778,418.870
3050,285.821,189.248
3051,381.233,272.912
3052,997.625,507.409
3053,828.801,247.266
3054,399.617,185.173
3055,521.579,549.390
3056,390.389,347.640
3057,460.326,309.559
3058,485.942,375.237
3059,355.421,436.076
3060,503.133,169.107
3061,588.291,617.053
3062,348.798,350.948
3063,936.604,481.652
3064,778.936,1071.529
3065,449.521,279.837
3066,754.683,936.965
3067,458.588,566.358
3068,645.076,455.922
3069,225.660,222.555
3070,289.385,352.829
3071,861.294,512.605
3072,292.062,161.460
3073,298.565,185.258
3074,585.153,493.989
3075,370.176,449.877
3076,252.349,133.611
3077,684.529,375.187
3078,980.474,355.743
3079,210.053,121.830
3080,532.342,583.514
3081,546.255,894.914
3082,272.061,708.090
3083,400.087,862.128
3084,792.693,211.358
3085,916.633,884.778
3086,666.621,366.652
3087,777.754,511.563
3088,286.039,260.683
3089,515.043,901.863
3090,329.997,214.239
3091,255.165,253.707
3092,465.205,530.200
3093,406.508,495.752
3094,551.972,268.179
3095,261.007,243.520
3096,139.404,292.274
3097,890.797,294.587
3098,620.124,634.906
3099,658.249,767.136
3100,337.157,422.678
3101,605.664,779.312
3102,589.961,922.159
3103,690.401,348.271
3104,440.217,319.263
3105,595.534,621.703
3106,190.611,166.677
3107,566.112,442.331
3108,617.121,428.006
3109,292.742,293.835
3110,474.235,951.707
3111,278.134,231.030
3112,238.813,290.207
3113,217.250,265.084
3114,360.585,525.810
3115,690.843,806.869
3116,456.903,645.000
3117,273.371,421.504
3118,417.077,504.269
3119,422.484,828.844
3120,688.301,393.123
3121,292.017,211.356
3122,411.916,373.846
3123,594.306,854.922
3124,760.990,766.332
3125,397.393,250.538
3126,219.800,436.188
3127,834.175,691.186
3128,189.688,512.543
3129,313.990,232.631
3130,465.110,744.394
3131,309.285,273.259
3132,788.505,759.513
3133,383.878,677.656
3134,500.300,909.128
3135,598.078,543.158
3136,319.000,486.294
3137,535.279,409.547
3138,302.547,377.854
3139,574.120,275.158
3140,556.965,792.287
3141,747.496,731.598
3142,284.265,279.547
3143,710.346,494.289
3144,204.016,282.025
3145,367.577,683.037
3146,525.333,395.223
3147,451.267,377.750
3148,866.679,972.137
3149,589.979,900.048
3150,811.613,602.997
3151,718.401,944.254
3152,426.329,461.656
3153,650.683,980.748
3154,739.481,332.950
3155,829.842,570.960
3156,410.512,583.086
3157,177.669,138.793
3158,588.845,521.807
3159,521.235,705.224
3160,654.715,380.669
3161,494.245,584.557
3162,681.099,926.518
3163,880.303,926.521
3164,293.898,425.628
3165,737.806,356.756
3166,400.472,503.904
3167,371.027,351.285
3168,313.581,261.701
3169,795.670,916.885
3170,328.145,270.996
3171,307.063,328.034
3172,471.044,332.814
3173,260.921,130.974
3174,517.667,522.442
3175,837.015,404.144
3176,433.063,536.281
3177,267.459,209.557
3178,202.611,206.604
3179,677.246,300.108
3180,427.065,730.048
3181,309.992,393.858
3182,375.163,272.021
3183,619.489,756.282
3184,348.623,230.073
3185,382.231,351.566
3186,450.044,360.004
3187,476.975,778.152
3188,887.516,587.874
3189,687.269,1049.775
3190,433.258,185.652
3191,628.769,890.664
3192,352.983,364.189
3193,305.200,254.653
3194,739.974,1008.553
3195,315.891,273.272
3196,441.538,822.781
3197,801.870,286.766
3198,613.337,464.695
3199,411.966,371.393
3200,371.154,444.031
3201,554.350,357.324
3202,302.093,258.158
3203,919.350,304.308
3204,417.658,384.889
3205,645.792,774.106
3206,540.681,365.244
3207,295.404,235.065
3208,459.860,865.278
3209,540.671,470.566
3210,505.790,573.378
3211,359.212,397.471
3212,391.173,244.158
3213,346.249,163.796
3214,821.062,831.032
3215,434.981,811.754
3216,790.262,366.577
3217,296.818,261.516
3218,397.725,306.683
3219,461.671,450.549
3220,923.563,892.318
3221,342.089,229.584
3222,268.839,552.106
3223,667.029,908.773
3224,366.957,552.128
3225,310.000,376.358
3226,610.955,476.554
3227,891.683,929.555
3228,260.865,285.011
3229,250.468,261.879
3230,234.741,147.258
3231,752.012,928.921
3232,372.019,180.727
3233,238.978,231.690
3234,312.091,429.818
3235,383.696,608.986
3236,510.266,443.021
3237,438.008,145.473
3238,259.604,257.563
3239,767.290,405.636
3240,460.459,189.157
3241,461.409,482.397
3242,349.011,384.642
3243,508.542,908.273
3244,418.591,330.716
3245,520.340,927.302
3246,415.463,153.086
3247,251.601,306.766
3248,607.154,3446.046
3249,540.018,228.235
3250,332.440,269.551
3251,417.118,293.271
3252,252.721,294.887
3253,427.517,247.955
3254,628.575,834.964
3255,416.017,751.065
3256,277.375,303.535
3257,662.926,679.429
3258,353.755,264.894
3259,322.357,276.937
3260,486.633,475.633
3261,508.957,815.450
3262,314.360,279.050
3263,749.623,614.172
3264,479.623,327.284
3265,357.316,154.369
3266,398.128,217.175
3267,265.764,149.084
3268,431.602,320.511
3269,864.496,740.971
3270,375.496,635.805
3271,264.634,303.416
3272,401.867,519.199
3273,698.259,657.589
3274,390.041,209.146
3275,442.542,620.990
3276,781.507,834.821
3277,259.991,242.515
3278,396.723,272.947
3279,584.380,888.022
3280,588.274,769.249
3281,509.311,421.012
3282,508.712,814.211
3283,456.047,301.030
3284,465.614,189.563
3285,606.993,798.993
3286,311.669,294.929
3287,786.329,828.931
3288,540.102,910.034
3289,538.279,383.123
3290,220.512,165.764
3291,471.347,651.475
3292,701.858,530.879
3293,243.329,259.914
3294,225.921,355.683
3295,777.245,16476.334
3296,452.762,216.800
3297,751.799,837.714
3298,344.531,326.540
3299,438.209,818.888
3300,263.651,173.096
3301,461.820,761.365
3302,407.611,376.874
3303,798.541,739.897
3304,346.664,259.403
3305,889.882,828.915
3306,899.142,192.891
3307,712.877,679.182
3308,848.328,296.438
3309,507.454,947.733
3310,367.970,302.972
3311,543.224,441.153
3312,540.745,809.129
3313,494.643,978.501
3314,286.585,279.259
3315,529.081,590.405
3316,405.375,559.226
3317,434.740,553.313
3318,379.006,472.975
3319,354.782,334.788
3320,540.812,945.642
3321,299.818,224.521
3322,501.809,899.056
3323,246.223,143.097
3324,529.679,352.303
3325,333.019,262.653
3326,360.387,481.890
3327,248.523,232.631
3328,698.841,816.756
3329,408.272,398.381
3330,757.306,622.101
3331,500.232,647.662
3332,577.110,596.572
3333,936.301,562.202
3334,470.576,630.560
3335,570.704,430.378
3336,361.385,306.336
3337,664.420,518.061
3338,288.031,226.233
3339,278.817,272.874
3340,329.997,234.248
3341,452.305,558.600
3342,597.066,749.095
3343,675.063,906.496
3344,313.281,251.429
3345,960.579,399.868
3346,306.795,412.942
3347,277.817,174.032
3348,770.516,826.133
3349,670.890,325.763
3350,626.615,730.373
3351,549.683,736.761
3352,342.332,265.066
3353,478.945,647.773
3354,332.329,366.910
3355,385.437,445.796
3356,215.468,241.049
3357,738.670,771.031
3358,516.438,729.015
3359,573.297,885.173
3360,280.040,293.593
3361,610.733,897.710
3362,158.697,263.393
3363,327.570,232.728
3364,559.736,287.705
3365,815.691,386.762
3366,491.478,454.730
3367,537.927,374.071
3368,678.298,670.568
3369,522.724,839.055
3370,261.463,191.476
3371,859.256,736.271
3372,307.371,270.746
3373,756.465,866.837
3374,458.660,219.493
3375,374.707,294.767
3376,331.856,312.997
3377,843.544,1008.500
3378,997.393,1045.267
3379,885.429,372.557
3380,647.765,733.786
3381,378.486,641.733
3382,650.566,607.645
3383,691.794,740.768
3384,318.975,327.560
3385,466.769,525.627
3386,222.568,262.845
3387,394.470,353.137
3388,363.387,300.284
3389,296.748,339.044
3390,247.165,246.075
3391,446.697,390.169
3392,858.810,575.993
3393,492.609,409.240
3394,436.966,285.966
3395,336.579,293.278
3396,620.897,837.497
3397,499.185,280.882
3398,673.764,943.544
3399,281.510,250.629
3400,872.628,914.710
3401,973.879,346.818
3402,990.543,721.694
3403,893.530,818.608
3404,403.899,449.066
3405,482.709,754.154
3406,920.640,447.617
3407,247.119,291.202
3408,778.357,938.262
3409,586.467,503.868
3410,313.472,548.443
3411,454.273,380.019
3412,547.573,781.366
3413,503.030,259.027
3414,223.510,196.946
3415,341.578,227.333
3416,671.024,1113.280
3417,705.208,438.150
3418,893.839,326.545
3419,583.012,424.712
3420,290.625,152.397
3421,449.163,583.015
3422,880.390,414.789
3423,989.479,978.765
3424,412.265,282.014
3425,331.635,246.215
3426,822.453,848.720
3427,287.161,460.128
3428,445.423,422.592
3429,735.121,313.620
3430,449.216,707.860
3431,686.313,470.048
3432,322.520,270.232
3433,390.182,811.154
3434,255.047,239.717
3435,581.020,216.596
3436,320.994,307.629
3437,454.307,203.744
3438,903.633,289.922
3439,617.681,926.857
3440,414.767,682.174
3441,380.258,615.422
3442,342.133,228.056
3443,443.056,718.679
3444,489.195,458.608
3445,397.414,4.957
3446,491.463,902.234
3447,559.796,675.306
3448,738.105,406.793
3449,330.010,201.277
3450,278.690,170.274
3451,565.671,262.269
3452,623.786,482.134
3453,387.020,266.630
3454,458.361,114.397
3455,875.183,471.850
3456,774.628,796.617
3457,276.996,225.774
3458,525.447,954.305
3459,623.100,478.128
3460,457.822,233.315
3461,539.905,782.372
3462,649.600,318.552
3463,305.153,372.721
3464,238.203,246.699
3465,361.581,356.500
3466,460.459,760.286
3467,377.901,492.389
3468,693.701,317.020
3469,472.958,688.338
3470,739.069,853.610
3471,613.338,464.269
3472,366.939,324.184
3473,306.254,472.313
3474,339.444,403.420
3475,435.093,713.799
3476,472.536,441.741
3477,734.910,443.704
3478,478.453,399.246
3479,556.176,952.692
3480,281.491,280.776
3481,442.957,448.089
3482,364.776,247.698
3483,380.045,542.182
3484,984.716,269.181
3485,403.231,538.925
3486,233.484,200.759
3487,675.069,396.472
3488,442.344,528.967
3489,459.085,825.707
3490,623.148,423.112
3491,577.736,828.311
3492,908.941,337.874
3493,357.666,164.891
3494,970.625,385.000
3495,517.730,773.764
3496,213.954,77.327
3497,766.837,549.765
3498,711.935,510.362
3499,489.483,366.870
3500,493.597,433.040
3501,631.137,869.031
3502,536.592,286.048
3503,365.073,478.563
3504,513.462,435.112
3505,272.306,432.451
3506,361.028,382.526
3507,669.514,673.792
3508,797.511,371.941
3509,438.060,511.644
3510,399.773,304.742
3511,290.698,171.042
3512,595.047,603.293
3513,220.805,172.696
3514,671.839,411.375
3515,691.894,393.983
3516,324.473,254.512
3517,573.463,360.615
3518,205.587,265.395
3519,705.536,423.504
3520,319.565,242.069
3521,799.353,512.077
3522,461.943,444.376
3523,307.680,266.090
3524,953.569,1099.696
3525,215.496,171.400
3526,937.121,632.573
3527,437.590,495.802
3528,467.097,594.699
3529,595.595,363.332
3530,407.554,415.156
3531,510.307,313.924
3532,369.705,244.547
3533,667.003,498.151
3534,332.900,251.020
3535,275.776,207.661
3536,456.509,267.638
3537,682.898,544.408
3538,769.784,415.159
3539,345.683,163.221
3540,314.036,249.802
3541,339.938,232.230
3542,333.796,324.359
3543,490.446,598.373
3544,366.463,509.029
3545,334.714,373.842
3546,458.129,677.749
3547,252.499,272.252
3548,356.946,341.855
3549,263.791,227.089
3550,376.006,341.826
3551,560.069,832.724
3552,226.503,252.427
3553,366.960,197.962
3554,341.733,437.643
3555,390.487,806.884
3556,352.810,287.623
3557,777.113,346.165
3558,245.838,204.842
3559,286.538,346.421
3560,777.077,330.729
3561,260.491,206.958
3562,245.779,267.691
3563,250.367,268.787
3564,291.423,276.630
3565,303.671,177.519
3566,270.168,198.383
3567,439.374,293.958
3568,295.813,331.239
3569,673.237,693.274
3570,349.081,294.401
3571,545.562,877.300
3572,309.572,176.148
3573,281.961,219.545
3574,347.583,469.282
3575,300.374,261.698
3576,575.859,379.521
3577,298.372,169.082
3578,373.803,302.478
3579,395.612,360.076
3580,500.305,416.336
3581,306.499,185.100
3582,472.935,598.400
3583,449.825,886.985
3584,674.102,822.773
3585,670.751,763.846
3586,706.912,949.282
3587,531.296,802.509
3588,610.574,819.624
3589,571.425,954.891
3590,215.937,222.818
3591,365.655,826.456
3592,315.760,280.882
3593,351.687,227.667
3594,320.913,171.424
3595,567.672,402.788
3596,528.936,353.393
3597,765.312,272.623
3598,525.877,851.351
3599,482.893,230.847
3600,270.334,236.323
3601,885.606,333.366
3602,499.158,837.967
3603,485.594,442.394
3604,388.948,419.762
3605,317.563,244.344
3606,609.360,914.976
3607,632.477,912.261
3608,198.346,344.873
3609,338.052,312.455
3610,398.686,429.004
3611,603.956,498.572
3612,310.366,224.082
3613,270.471,179.888
3614,322.327,207.865
3615,641.455,444.691
3616,281.218,169.370
3617,524.616,265.149
3618,470.984,798.109
3619,419.293,292.483
3620,309.461,220.035
3621,304.363,347.232
3622,718.073,297.413
3623,327.200,365.637
3624,247.047,232.251
3625,574.531,606.594
3626,451.375,402.813
3627,532.330,866.620
3628,585.171,311.023
3629,730.299,419.702
3630,646.981,837.753
3631,299.661,360.962
3632,439.482,456.520
3633,444.288,570.461
3634,672.615,328.674
3635,286.014,336.785
3636,533.569,366.194
3637,615.501,860.429
3638,577.347,390.788
3639,221.375,252.192
3640,808.629,1020.613
3641,704.344,707.421
3642,816.901,926.842
3643,214.462,210.781
3644,766.851,404.906
3645,273.345,293.704
3646,686.674,767.795
3647,985.573,606.513
3648,765.266,899.313
3649,464.176,293.034
3650,448.393,679.952
3651,286.097,233.452
3652,759.565,873.959
3653,300.304,288.087
3654,361.077,349.496
3655,674.786,951.642
3656,662.038,683.776
3657,541.322,951.170
3658,318.893,291.688
3659,722.704,649.103
3660,553.218,917.385
3661,380.754,260.672
3662,443.947,291.715
3663,534.285,235.079
3664,925.065,856.734
3665,242.347,248.182
3666,720.291,298.815
3667,808.533,781.465
3668,254.910,204.274
3669,359.966,321.612
3670,480.338,750.599
3671,585.371,476.066
3672,376.760,240.556
3673,467.168,940.156
3674,970.557,396.645
3675,739.560,572.137
3676,322.310,345.241
3677,465.001,839.023
3678,640.282,432.579
3679,950.932,482.339
3680,690.152,332.445
3681,384.265,413.620
3682,366.939,182.636
3683,321.509,751.943
3684,454.759,239.630
3685,538.092,587.068
3686,281.749,271.992
3687,477.592,416.914
3688,374.756,144.713
3689,296.379,408.538
3690,969.159,992.624
3691,793.904,928.662
3692,370.366,432.044
3693,945.858,731.299
3694,355.134,275.161
3695,407.282,315.979
3696,303.563,388.253
3697,911.525,523.029
3698,339.321,229.667
3699,516.649,753.820
3700,426.658,716.732
3701,409.305,298.965
3702,571.724,951.445
3703,263.089,274.339
3704,451.168,635.562
3705,350.421,494.099
3706,853.541,702.539
3707,406.484,320.726
3708,303.763,149.498
3709,564.620,337.222
3710,298.375,283.150
3711,739.087,484.213
3712,260.343,293.373
3713,715.770,580.533
3714,627.661,485.742
3715,441.424,347.329
3716,440.138,523.299
3717,324.494,420.406
3718,533.107,264.447
3719,553.641,238.112
3720,594.712,494.058
3721,858.217,342.471
3722,454.343,698.553
3723,348.569,338.856
3724,342.785,480.097
